id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,localidad,latitud,longitud
2987770,JARDÍN DE NIÑOS CENTENARIO DE LA REVOLUCION MEXICANA TURNO VESPERTINO,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Arboledas de San Roque                                                                                        ,25.60837101,-100.1518416
8712515,JARDIN DE NIÑOS CENTENARIO DE LA REVOLUCION MEXICANA TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ex-Hacienda Santa Rosa                                                                                        ,25.80828622,-100.2194404
2946969,JARDÍN DE NIÑOS CENTENARIO DE LA REVOLUCION TURNO MATUTINO,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ex-Hacienda Santa Rosa                                                                                        ,25.80805274,-100.2192653
2920950,JARDIN DE NIÑOS CENTRO EDUCATIVO FUNDACION SAN JOSE T.M,SECRETARIA DE EDUCAION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,García                                                                                                        ,25.80405754,-100.6101141
2978701,JARDIN DE NIÑOS CENTRO EDUCATIVO VILLA ALEGRE,,611111,Escuelas de educación preescolar del sector privado,6 a 10 personas,Guadalupe                                                                                                     ,25.71055944,-100.2102387
3040031,JARDIN DE NIÑOS CERRO DE LA CAMPANA,GOBIERNO DEL ESTADO ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.63999248,-100.2983717
3006715,JARDIN DE NIÑOS CLAVIJERO,,611111,Escuelas de educación preescolar del sector privado,6 a 10 personas,Guadalupe                                                                                                     ,25.66106754,-100.1759052
3050571,JARDIN DE NIÑOS CLEMENTE OROZCO,,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.7364221,-100.3661513
3012193,JARDIN DE NIÑOS CLUB DE LEONES 1,JARDIN DE NIÑOS CLUB DE LEONES 1 ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Sabinas Hidalgo                                                                                        ,26.50435703,-100.1881189
3010328,JARDIN DE NIÑOS CLUB DE LEONES 1,JARDÍN DE NIÑOS CLUB DE LEONES 1 GOBIERNO ESTATAL ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.70902057,-100.3316731
3055009,JARDIN DE NIÑOS CLUB DE LEONES MONTERREY LOMAS TURNO MATUTINO,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.63723868,-100.3051243
3055013,JARDIN DE NIÑOS CLUB DE LEONES MONTERREY LOMAS TV,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.63724035,-100.3051236
3009277,JARDIN DE NIÑOS CLUB DE LEONES NO 2,SECRETARÍA DE EDUCACIÓN PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.72157953,-100.340733
3019753,JARDIN DE NIÑOS CLUB ROTARIO OVISPADO,GOBIERNO DEL ESTADO DE NUEVO LEON ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,San Pedro Garza García                                                                                        ,25.66816677,-100.4053977
3007417,JARDIN DE NIÑOS CLUB ROTARIO SANTA CATARINA,SECRETARÍA DE EDUCACIÓN PUBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Ciudad Santa Catarina                                                                                         ,25.68411966,-100.5024434
3005912,JARDÍN DE NIÑOS CLUB SERTOMA AZTLAN,GOBIERNO ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.72822119,-100.3439288
3013815,JARDIN DE NIÑOS COLEGIO CRISOL,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Ciudad Benito Juárez                                                                                          ,25.64971896,-100.1157714
3027562,JARDIN DE NIÑOS COLEGIO RENACIMIENTO,SOCIEDAD EDUCATIVA DE SANTIAGO AC,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Santiago                                                                                                      ,25.42420541,-100.1510345
3001750,JARDIN DE NIÑOS COMUNITARIO EL CARACOL LAZARO DIMAS,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Linares                                                                                                       ,24.85482891,-99.55245146
3022099,JARDIN DE NIÑOS CON SERVICIO MIXTO 5 DE MAYO,SECRETARÍA DE EDUCACIÓN PÚBLICA DEL GOBIERNO ESTATAL ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,San Pedro Garza García                                                                                        ,25.65731668,-100.4045056
3050560,JARDIN DE NIÑOS CON SERVICIO MIXTO CUAUHTEMOC,,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.73491081,-100.3730343
2957546,JARDIN DE NIÑOS CON SERVICIO MIXTO PABLO A DE LA GARZA CCT19DJN0601Y,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad Santa Catarina                                                                                         ,25.68171466,-100.4373768
3000567,JARDIN DE NIÑOS CONAFE,GOBIERNO CONAFE ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Linares                                                                                                       ,24.87629696,-99.58052491
3048188,JARDIN DE NIÑOS CONCEPCION GONZALEZ NARANJO TM,,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.75490745,-100.3812705
3004537,JARDIN DE NIÑOS CONCEPCION MONTEMAYOR DE RIESTRA,SECRETARIA DE EDUCACION DEL ESTADO DE NUEVO LEON ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad General Escobedo                                                                                       ,25.79446079,-100.416245
3007863,JARDIN DE NIÑOS CONCEPCIÓN VELÁZCO DE ZORRILLA TURNO MATUTINO CON CLAVE DEL CENTRO DE TRABAJO 19EJN0229G,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Anáhuac                                                                                                       ,27.24765629,-100.1279423
3007862,JARDIN DE NIÑOS CONCEPCIÓN VELÁZCO DE ZORRILLA TURNO VESPERTINO CON CLAVE DE TRABAJO 19EJN0624H,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Anáhuac                                                                                                       ,27.24766987,-100.1279533
3037073,JARDIN DE NIÑOS CONCHITA VELASCO DE ZORRILLA,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Linares                                                                                                       ,24.86145514,-99.55872289
3016003,JARDÍN DE NIÑOS CONCHITA VELAZCO DE ZORRILLA ESTATAL TURNO MATUTINO,SECRETARÍA DE EDUCACIÓN ,611112,Escuelas de educación preescolar del sector público,11 a 30 personas,Ciudad Santa Catarina                                                                                         ,25.69370755,-100.4504982
7563038,JARDIN DE NIÑOS CONCHITA VELAZCO ZORRILLA,KINDER DE GOBIENRO ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.69370135,-100.4504847
3046369,JARDIN DE NIÑOS CONSTITUCION DE 1824,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611112,Escuelas de educación preescolar del sector público,0 a 5 personas,Hualahuises                                                                                                   ,24.88393178,-99.66767509
3035648,JARDIN DE NIÑOS CONSTITUYENTES DE QUERETARO,JARDIN DE NIÑOS CONSTITUYENTES DE QUERETARO ESTATAL ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.71466102,-100.2617145
3007355,"JARDIN DE NIÑOS CONSUELO DE LA GARZA EVIA DE SANTOS, TURNO MATUTINO",SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educación preescolar del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.68089363,-100.4960266
